ID-5440 | topical=YES | strict=YES | fp=-
ID-5441 | topical=YES | strict=NO | fp=theme-mismatch
ID-5442 | topical=YES | strict=NO | fp=theme-mismatch
ID-5443 | topical=YES | strict=NO | fp=third-party
ID-5444 | topical=YES | strict=NO | fp=theme-mismatch
ID-5445 | topical=NO | strict=NO | fp=theme-mismatch
ID-5446 | topical=YES | strict=YES | fp=-
ID-5447 | topical=YES | strict=NO | fp=theme-mismatch
ID-5448 | topical=YES | strict=NO | fp=third-party
ID-5449 | topical=YES | strict=YES | fp=-
ID-5450 | topical=YES | strict=NO | fp=theme-mismatch
ID-5451 | topical=YES | strict=YES | fp=-
ID-5452 | topical=YES | strict=YES | fp=-
ID-5453 | topical=YES | strict=BORD | fp=theme-mismatch
ID-5454 | topical=YES | strict=NO | fp=third-party
ID-5455 | topical=YES | strict=YES | fp=-
ID-5456 | topical=NO | strict=NO | fp=theme-mismatch
ID-5457 | topical=YES | strict=YES | fp=-
ID-5458 | topical=YES | strict=YES | fp=-
ID-5459 | topical=YES | strict=YES | fp=-
ID-5460 | topical=YES | strict=YES | fp=-
ID-5461 | topical=YES | strict=YES | fp=-
ID-5462 | topical=YES | strict=YES | fp=-
ID-5463 | topical=YES | strict=YES | fp=-
ID-5464 | topical=YES | strict=NO | fp=theme-mismatch
ID-5465 | topical=NO | strict=NO | fp=theme-mismatch
ID-5466 | topical=YES | strict=YES | fp=-
ID-5467 | topical=YES | strict=YES | fp=-
ID-5468 | topical=NO | strict=NO | fp=non-ai-literal
ID-5469 | topical=NO | strict=NO | fp=bot-card
ID-5470 | topical=YES | strict=YES | fp=-
ID-5471 | topical=YES | strict=BORD | fp=theme-mismatch
ID-5472 | topical=YES | strict=YES | fp=-
ID-5473 | topical=YES | strict=BORD | fp=theme-mismatch
ID-5474 | topical=YES | strict=YES | fp=-
ID-5475 | topical=NO | strict=NO | fp=rp-internal
ID-5476 | topical=YES | strict=YES | fp=-
ID-5477 | topical=YES | strict=NO | fp=theme-mismatch
ID-5478 | topical=YES | strict=BORD | fp=theme-mismatch
ID-5479 | topical=YES | strict=YES | fp=-
