ID-5120 | topical=YES | strict=YES | fp=-
ID-5121 | topical=NO | strict=NO | fp=theme-mismatch
ID-5122 | topical=YES | strict=BORD | fp=theme-mismatch
ID-5123 | topical=NO | strict=NO | fp=rp-internal
ID-5124 | topical=YES | strict=YES | fp=-
ID-5125 | topical=YES | strict=NO | fp=theme-mismatch
ID-5126 | topical=YES | strict=YES | fp=-
ID-5127 | topical=BORD | strict=NO | fp=theme-mismatch
ID-5128 | topical=YES | strict=NO | fp=thin-removed
ID-5129 | topical=YES | strict=BORD | fp=rp-internal
ID-5130 | topical=YES | strict=NO | fp=thin-removed
ID-5131 | topical=NO | strict=NO | fp=non-ai-literal
ID-5132 | topical=BORD | strict=NO | fp=theme-mismatch
ID-5133 | topical=YES | strict=BORD | fp=rp-internal
ID-5134 | topical=YES | strict=YES | fp=-
ID-5135 | topical=YES | strict=YES | fp=-
ID-5136 | topical=YES | strict=BORD | fp=theme-mismatch
ID-5137 | topical=BORD | strict=NO | fp=theme-mismatch
ID-5138 | topical=YES | strict=YES | fp=-
ID-5139 | topical=BORD | strict=NO | fp=theme-mismatch
ID-5140 | topical=NO | strict=NO | fp=rp-internal
ID-5141 | topical=NO | strict=NO | fp=theme-mismatch
ID-5142 | topical=YES | strict=YES | fp=-
ID-5143 | topical=YES | strict=YES | fp=-
ID-5144 | topical=YES | strict=YES | fp=-
ID-5145 | topical=YES | strict=YES | fp=-
ID-5146 | topical=YES | strict=YES | fp=-
ID-5147 | topical=YES | strict=BORD | fp=thin-removed
ID-5148 | topical=NO | strict=NO | fp=wrong-referent
ID-5149 | topical=BORD | strict=NO | fp=theme-mismatch
ID-5150 | topical=YES | strict=YES | fp=-
ID-5151 | topical=YES | strict=BORD | fp=third-party
ID-5152 | topical=YES | strict=YES | fp=-
ID-5153 | topical=YES | strict=YES | fp=-
ID-5154 | topical=YES | strict=BORD | fp=thin-removed
ID-5155 | topical=YES | strict=YES | fp=-
ID-5156 | topical=YES | strict=NO | fp=thin-removed
ID-5157 | topical=YES | strict=YES | fp=-
ID-5158 | topical=BORD | strict=NO | fp=rp-internal
ID-5159 | topical=YES | strict=YES | fp=-
