ID-1439 | topical=YES | strict=YES | fp=-
ID-1746 | topical=YES | strict=YES | fp=-
ID-1620 | topical=YES | strict=YES | fp=-
ID-1408 | topical=BORD | strict=NO | fp=theme-mismatch
ID-1738 | topical=NO | strict=NO | fp=bot-card
ID-1583 | topical=YES | strict=YES | fp=-
ID-1706 | topical=YES | strict=NO | fp=thin-removed
ID-1579 | topical=NO | strict=NO | fp=theme-mismatch
ID-1490 | topical=YES | strict=BORD | fp=ambiguous
ID-1805 | topical=YES | strict=YES | fp=-
ID-1351 | topical=YES | strict=YES | fp=-
ID-1372 | topical=YES | strict=NO | fp=theme-mismatch
ID-1628 | topical=YES | strict=YES | fp=-
ID-1755 | topical=YES | strict=YES | fp=-
ID-1809 | topical=YES | strict=YES | fp=-
ID-1556 | topical=NO | strict=NO | fp=theme-mismatch
ID-1354 | topical=NO | strict=NO | fp=theme-mismatch
ID-1725 | topical=NO | strict=NO | fp=theme-mismatch
ID-1475 | topical=YES | strict=NO | fp=thin-removed
ID-1744 | topical=YES | strict=YES | fp=-
ID-1577 | topical=YES | strict=YES | fp=-
ID-1629 | topical=NO | strict=NO | fp=wrong-referent
ID-1740 | topical=NO | strict=NO | fp=theme-mismatch
ID-1547 | topical=YES | strict=YES | fp=-
ID-1414 | topical=YES | strict=YES | fp=-
ID-1593 | topical=NO | strict=NO | fp=theme-mismatch
ID-1397 | topical=YES | strict=BORD | fp=ambiguous
ID-1494 | topical=NO | strict=NO | fp=theme-mismatch
ID-1462 | topical=YES | strict=YES | fp=-
ID-1612 | topical=YES | strict=YES | fp=-
ID-1521 | topical=YES | strict=YES | fp=-
ID-1374 | topical=YES | strict=YES | fp=-
ID-1563 | topical=YES | strict=YES | fp=-
ID-1527 | topical=YES | strict=NO | fp=theme-mismatch
ID-1574 | topical=YES | strict=YES | fp=-
ID-1363 | topical=NO | strict=NO | fp=thin-removed
ID-1652 | topical=YES | strict=YES | fp=-
ID-1533 | topical=YES | strict=YES | fp=-
ID-1643 | topical=YES | strict=YES | fp=-
ID-1586 | topical=YES | strict=YES | fp=-
