ID-1419 | topical=YES | strict=YES | fp=-
ID-1601 | topical=YES | strict=YES | fp=-
ID-1520 | topical=YES | strict=YES | fp=-
ID-1545 | topical=YES | strict=YES | fp=-
ID-1507 | topical=YES | strict=YES | fp=-
ID-1599 | topical=YES | strict=YES | fp=-
ID-1524 | topical=YES | strict=BORD | fp=ambiguous
ID-1376 | topical=YES | strict=YES | fp=-
ID-1735 | topical=YES | strict=YES | fp=-
ID-1514 | topical=YES | strict=BORD | fp=theme-mismatch
ID-1415 | topical=BORD | strict=NO | fp=ambiguous
ID-1536 | topical=YES | strict=YES | fp=-
ID-1447 | topical=YES | strict=YES | fp=-
ID-1427 | topical=NO | strict=NO | fp=rp-internal
ID-1588 | topical=YES | strict=YES | fp=-
ID-1700 | topical=YES | strict=YES | fp=-
ID-1366 | topical=YES | strict=YES | fp=-
ID-1561 | topical=YES | strict=YES | fp=-
ID-1677 | topical=YES | strict=YES | fp=-
ID-1713 | topical=YES | strict=YES | fp=-
ID-1592 | topical=YES | strict=YES | fp=-
ID-1467 | topical=YES | strict=YES | fp=-
ID-1550 | topical=YES | strict=YES | fp=-
ID-1429 | topical=YES | strict=BORD | fp=ambiguous
ID-1500 | topical=YES | strict=YES | fp=-
ID-1386 | topical=YES | strict=YES | fp=-
ID-1613 | topical=YES | strict=BORD | fp=thin-removed
ID-1582 | topical=YES | strict=YES | fp=-
ID-1650 | topical=YES | strict=YES | fp=-
ID-1638 | topical=YES | strict=YES | fp=-
ID-1562 | topical=YES | strict=BORD | fp=theme-mismatch
ID-1371 | topical=YES | strict=BORD | fp=thin-removed
ID-1708 | topical=YES | strict=YES | fp=-
ID-1499 | topical=YES | strict=YES | fp=-
ID-1717 | topical=YES | strict=YES | fp=-
ID-1476 | topical=BORD | strict=NO | fp=theme-mismatch
ID-1535 | topical=YES | strict=YES | fp=-
ID-1710 | topical=YES | strict=YES | fp=-
ID-1420 | topical=NO | strict=NO | fp=theme-mismatch
ID-1571 | topical=YES | strict=YES | fp=-
