ID-1698 | topical=YES | strict=YES | fp=-
ID-1736 | topical=NO | strict=NO | fp=theme-mismatch
ID-1523 | topical=YES | strict=BORD | fp=ambiguous
ID-1646 | topical=YES | strict=NO | fp=thin-removed
ID-1461 | topical=YES | strict=YES | fp=-
ID-1575 | topical=YES | strict=YES | fp=-
ID-1609 | topical=YES | strict=YES | fp=-
ID-1662 | topical=YES | strict=YES | fp=-
ID-1685 | topical=YES | strict=YES | fp=-
ID-1597 | topical=YES | strict=YES | fp=-
ID-1716 | topical=YES | strict=BORD | fp=theme-mismatch
ID-1742 | topical=YES | strict=YES | fp=-
ID-1410 | topical=NO | strict=NO | fp=theme-mismatch
ID-1671 | topical=YES | strict=YES | fp=-
ID-1458 | topical=NO | strict=NO | fp=bot-card
ID-1664 | topical=YES | strict=YES | fp=-
ID-1491 | topical=YES | strict=YES | fp=-
ID-1495 | topical=YES | strict=BORD | fp=theme-mismatch
ID-1691 | topical=NO | strict=NO | fp=wrong-referent
ID-1549 | topical=YES | strict=YES | fp=-
ID-1681 | topical=NO | strict=NO | fp=rp-internal
ID-1732 | topical=YES | strict=BORD | fp=theme-mismatch
ID-1431 | topical=NO | strict=NO | fp=rp-internal
ID-1645 | topical=YES | strict=YES | fp=-
ID-1459 | topical=NO | strict=NO | fp=non-ai-literal
ID-1729 | topical=NO | strict=NO | fp=theme-mismatch
ID-1451 | topical=NO | strict=NO | fp=rp-internal
ID-1380 | topical=YES | strict=YES | fp=-
ID-1421 | topical=YES | strict=YES | fp=-
ID-1756 | topical=YES | strict=YES | fp=-
ID-1479 | topical=YES | strict=YES | fp=-
ID-1603 | topical=YES | strict=YES | fp=-
ID-1400 | topical=NO | strict=NO | fp=theme-mismatch
ID-1418 | topical=YES | strict=YES | fp=-
ID-1634 | topical=YES | strict=BORD | fp=ambiguous
ID-1606 | topical=NO | strict=NO | fp=theme-mismatch
ID-1807 | topical=YES | strict=YES | fp=-
ID-1473 | topical=YES | strict=YES | fp=-
ID-1519 | topical=YES | strict=BORD | fp=ambiguous
ID-1537 | topical=YES | strict=YES | fp=-
