ID-7000 | topical=YES | strict=YES | fp=-
ID-7001 | topical=YES | strict=YES | fp=-
ID-7002 | topical=YES | strict=YES | fp=-
ID-7003 | topical=YES | strict=YES | fp=-
ID-7004 | topical=YES | strict=YES | fp=-
ID-7005 | topical=YES | strict=YES | fp=-
ID-7006 | topical=YES | strict=YES | fp=-
ID-7007 | topical=YES | strict=YES | fp=-
ID-7008 | topical=YES | strict=YES | fp=-
ID-7009 | topical=NO | strict=NO | fp=rp-internal
ID-7010 | topical=YES | strict=YES | fp=-
ID-7011 | topical=YES | strict=YES | fp=-
ID-7012 | topical=NO | strict=NO | fp=theme-mismatch
ID-7013 | topical=YES | strict=BORD | fp=thin-removed
ID-7014 | topical=YES | strict=YES | fp=-
ID-7015 | topical=BORD | strict=NO | fp=theme-mismatch
ID-7016 | topical=YES | strict=YES | fp=-
ID-7017 | topical=NO | strict=NO | fp=non-ai-literal
ID-7018 | topical=YES | strict=BORD | fp=theme-mismatch
ID-7019 | topical=YES | strict=YES | fp=-
ID-7020 | topical=YES | strict=YES | fp=-
ID-7021 | topical=YES | strict=YES | fp=-
ID-7022 | topical=YES | strict=YES | fp=-
ID-7023 | topical=YES | strict=YES | fp=-
ID-7024 | topical=YES | strict=YES | fp=-
ID-7025 | topical=YES | strict=YES | fp=-
ID-7026 | topical=YES | strict=BORD | fp=thin-removed
ID-7027 | topical=YES | strict=NO | fp=theme-mismatch
ID-7028 | topical=YES | strict=YES | fp=-
ID-7029 | topical=NO | strict=NO | fp=theme-mismatch
ID-7030 | topical=BORD | strict=NO | fp=theme-mismatch
ID-7031 | topical=BORD | strict=NO | fp=theme-mismatch
ID-7032 | topical=YES | strict=BORD | fp=thin-removed
ID-7033 | topical=YES | strict=YES | fp=-
ID-7034 | topical=YES | strict=YES | fp=-
ID-7035 | topical=YES | strict=YES | fp=-
ID-7036 | topical=YES | strict=YES | fp=-
ID-7037 | topical=YES | strict=YES | fp=-
ID-7038 | topical=YES | strict=YES | fp=-
ID-7039 | topical=YES | strict=YES | fp=-
