ID-8640 | topical=YES | strict=YES | fp=-
ID-8641 | topical=YES | strict=YES | fp=-
ID-8642 | topical=YES | strict=YES | fp=-
ID-8643 | topical=YES | strict=YES | fp=-
ID-8644 | topical=YES | strict=YES | fp=-
ID-8645 | topical=YES | strict=YES | fp=-
ID-8646 | topical=NO | strict=NO | fp=ironic-rejection
ID-8647 | topical=YES | strict=YES | fp=-
ID-8648 | topical=YES | strict=BORD | fp=theme-mismatch
ID-8649 | topical=YES | strict=YES | fp=-
ID-8650 | topical=YES | strict=YES | fp=-
ID-8651 | topical=YES | strict=BORD | fp=ambiguous
ID-8652 | topical=YES | strict=YES | fp=-
ID-8653 | topical=YES | strict=YES | fp=-
ID-8654 | topical=YES | strict=YES | fp=-
ID-8655 | topical=NO | strict=NO | fp=theme-mismatch
ID-8656 | topical=NO | strict=NO | fp=theme-mismatch
ID-8657 | topical=YES | strict=YES | fp=-
ID-8658 | topical=YES | strict=BORD | fp=theme-mismatch
ID-8659 | topical=YES | strict=YES | fp=-
ID-8660 | topical=YES | strict=YES | fp=-
ID-8661 | topical=YES | strict=YES | fp=-
ID-8662 | topical=YES | strict=YES | fp=-
ID-8663 | topical=YES | strict=YES | fp=-
ID-8664 | topical=YES | strict=NO | fp=thin-removed
ID-8665 | topical=YES | strict=YES | fp=-
ID-8666 | topical=YES | strict=YES | fp=-
ID-8667 | topical=YES | strict=YES | fp=-
ID-8668 | topical=NO | strict=NO | fp=ironic-rejection
ID-8669 | topical=YES | strict=BORD | fp=thin-removed
ID-8670 | topical=YES | strict=YES | fp=-
ID-8671 | topical=YES | strict=BORD | fp=theme-mismatch
ID-8672 | topical=YES | strict=YES | fp=-
ID-8673 | topical=YES | strict=YES | fp=-
ID-8674 | topical=YES | strict=YES | fp=-
ID-8675 | topical=YES | strict=YES | fp=-
ID-8676 | topical=YES | strict=YES | fp=-
ID-8677 | topical=NO | strict=NO | fp=ironic-rejection
ID-8678 | topical=YES | strict=YES | fp=-
ID-8679 | topical=YES | strict=YES | fp=-
